&IN
 ETA= 0.83999999999999997     ,
 XI0= 0.12110000000000000     ,
 BETA=  4.8399999999999999     ,
 P=-0.29999999999999999     ,
 K0=  3.8399999999999999     ,
 KF=  1.0000000000000000     ,
 L0=  8.0000000000000000     ,
 LF=  30.000000000000000     ,
 LM=  20.000000000000000     ,
 LW=  5.0000000000000000     ,
 T0=  125.59999999999999     ,
 TF=  257.00000000000000     ,
 VS=  2.4529999999999998     ,
 NMAX=10000      ,
 /
  0.83999999999999997     
  0.12110000000000000     
   4.8399999999999999     
 -0.29999999999999999     
   3.8399999999999999     
   1.0000000000000000     
   8.0000000000000000     
   30.000000000000000     
   20.000000000000000     
   5.0000000000000000     
   125.59999999999999     
   257.00000000000000     
   2.4529999999999998     
       10000
   2.2000000000000001E-003

L                        T                        Ta                       v                        
    0.25681400000000E+02     0.18904017742937E+03     0.15836390950333E+03     0.24714038278436E+05     0.11534550877412E+01
    0.25683600000000E+02     0.18906696827901E+03     0.15840183338747E+03     0.24720054870786E+05     0.11532613352334E+01
    0.25685800000000E+02     0.18909376767418E+03     0.15843437588809E+03     0.24726072407170E+05     0.11530677764419E+01
    0.25688000000000E+02     0.18912057561376E+03     0.15847231229700E+03     0.24732090887664E+05     0.11528744112480E+01
    0.25690200000000E+02     0.18914739209662E+03     0.15850486434444E+03     0.24738110312340E+05     0.11526812395328E+01
    0.25692400000000E+02     0.18917421712166E+03     0.15854281327945E+03     0.24744130681275E+05     0.11524882611774E+01
    0.25694600000000E+02     0.18920105068774E+03     0.15857537487390E+03     0.24750151994544E+05     0.11522954760630E+01
    0.25696800000000E+02     0.18922789279377E+03     0.15861333633634E+03     0.24756174252221E+05     0.11521028840706E+01
    0.25699000000000E+02     0.18925474343861E+03     0.15864590747800E+03     0.24762197454381E+05     0.11519104850812E+01
    0.25701200000000E+02     0.18928160262115E+03     0.15868388146921E+03     0.24768221601099E+05     0.11517182789759E+01
    0.25703400000000E+02     0.18930847034028E+03     0.15871646215827E+03     0.24774246692450E+05     0.11515262656356E+01
    0.25705600000000E+02     0.18933534659489E+03     0.15875444867957E+03     0.24780272728508E+05     0.11513344449412E+01
    0.25707800000000E+02     0.18936223138385E+03     0.15878703891625E+03     0.24786299709348E+05     0.11511428167738E+01
    0.25710000000000E+02     0.18938912470605E+03     0.15882503796898E+03     0.24792327635046E+05     0.11509513810141E+01
    0.25712200000000E+02     0.18941602656039E+03     0.15885763775345E+03     0.24798356505675E+05     0.11507601375431E+01
    0.25714400000000E+02     0.18944293694575E+03     0.15889564933894E+03     0.24804386321311E+05     0.11505690862415E+01
    0.25716600000000E+02     0.18946985586102E+03     0.15892825867141E+03     0.24810417082028E+05     0.11503782269902E+01
    0.25718800000000E+02     0.18949678330509E+03     0.15896628279100E+03     0.24816448787901E+05     0.11501875596700E+01
    0.25721000000000E+02     0.18952371927685E+03     0.15899890167166E+03     0.24822481439005E+05     0.11499970841615E+01
    0.25723200000000E+02     0.18955066377519E+03     0.15903693832669E+03     0.24828515035415E+05     0.11498068003455E+01
    0.25725400000000E+02     0.18957761679900E+03     0.15906956675574E+03     0.24834549577204E+05     0.11496167081027E+01
    0.25727600000000E+02     0.18960457834717E+03     0.15910761594753E+03     0.24840585064448E+05     0.11494268073138E+01
    0.25729800000000E+02     0.18963154841860E+03     0.15914025392517E+03     0.24846621497222E+05     0.11492370978593E+01
    0.25732000000000E+02     0.18965852701218E+03     0.15917831565507E+03     0.24852658875599E+05     0.11490475796199E+01
    0.25734200000000E+02     0.18968551412680E+03     0.15921096318150E+03     0.24858697199655E+05     0.11488582524762E+01
    0.25736400000000E+02     0.18971250976136E+03     0.15924903745084E+03     0.24864736469465E+05     0.11486691163086E+01
    0.25738600000000E+02     0.18973951391476E+03     0.15928169452626E+03     0.24870776685102E+05     0.11484801709978E+01
    0.25740800000000E+02     0.18976652658588E+03     0.15931978133638E+03     0.24876817846642E+05     0.11482914164242E+01
    0.25743000000000E+02     0.18979354777363E+03     0.15935244796098E+03     0.24882859954158E+05     0.11481028524682E+01
    0.25745200000000E+02     0.18982057747691E+03     0.15939054731322E+03     0.24888903007727E+05     0.11479144790104E+01
    0.25747400000000E+02     0.18984761569461E+03     0.15942322348721E+03     0.24894947007421E+05     0.11477262959311E+01
    0.25749600000000E+02     0.18987466242563E+03     0.15946133538291E+03     0.24900991953316E+05     0.11475383031107E+01
    0.25751800000000E+02     0.18990171766887E+03     0.15949402110648E+03     0.24907037845486E+05     0.11473505004296E+01
    0.25754000000000E+02     0.18992878142323E+03     0.15953214554697E+03     0.24913084684005E+05     0.11471628877681E+01
    0.25756200000000E+02     0.18995585368761E+03     0.15956484082032E+03     0.24919132468949E+05     0.11469754650065E+01
    0.25758400000000E+02     0.18998293446092E+03     0.15960297780695E+03     0.24925181200391E+05     0.11467882320251E+01
    0.25760600000000E+02     0.19001002374205E+03     0.15963568263029E+03     0.24931230878406E+05     0.11466011887041E+01
    0.25762800000000E+02     0.19003712152991E+03     0.15967383216439E+03     0.24937281503069E+05     0.11464143349239E+01
    0.25765000000000E+02     0.19006422782340E+03     0.15970654653791E+03     0.24943333074454E+05     0.11462276705645E+01
    0.25767200000000E+02     0.19009134262143E+03     0.15974470862084E+03     0.24949385592635E+05     0.11460411955062E+01
    0.25769400000000E+02     0.19011846592290E+03     0.15977743254475E+03     0.24955439057687E+05     0.11458549096291E+01
    0.25771600000000E+02     0.19014559772672E+03     0.15981560717782E+03     0.24961493469684E+05     0.11456688128133E+01
    0.25773800000000E+02     0.19017273803178E+03     0.15984834065232E+03     0.24967548828700E+05     0.11454829049391E+01
    0.25776000000000E+02     0.19019988683701E+03     0.15988652783690E+03     0.24973605134811E+05     0.11452971858863E+01
    0.25778200000000E+02     0.19022704414130E+03     0.15991927086219E+03     0.24979662388090E+05     0.11451116555352E+01
    0.25780400000000E+02     0.19025420994357E+03     0.15995747059961E+03     0.24985720588611E+05     0.11449263137657E+01
    0.25782600000000E+02     0.19028138424272E+03     0.15999022317589E+03     0.24991779736449E+05     0.11447411604578E+01
    0.25784800000000E+02     0.19030856703767E+03     0.16002843546750E+03     0.24997839831679E+05     0.11445561954915E+01
    0.25787000000000E+02     0.19033575832731E+03     0.16006119759497E+03     0.25003900874374E+05     0.11443714187468E+01
    0.25789200000000E+02     0.19036295811057E+03     0.16009942244211E+03     0.25009962864609E+05     0.11441868301037E+01
    0.25791400000000E+02     0.19039016638636E+03     0.16013219412097E+03     0.25016025802458E+05     0.11440024294419E+01
    0.25793600000000E+02     0.19041738315359E+03     0.16017043152499E+03     0.25022089687996E+05     0.11438182166415E+01
    0.25795800000000E+02     0.19044460841116E+03     0.16020321275545E+03     0.25028154521296E+05     0.11436341915823E+01
    0.25798000000000E+02     0.19047184215800E+03     0.16024146271769E+03     0.25034220302433E+05     0.11434503541441E+01
    0.25800200000000E+02     0.19049908439302E+03     0.16027425349995E+03     0.25040287031482E+05     0.11432667042068E+01
    0.25802400000000E+02     0.19052633511513E+03     0.16031251602175E+03     0.25046354708515E+05     0.11430832416501E+01
    0.25804600000000E+02     0.19055359432324E+03     0.16034531635602E+03     0.25052423333609E+05     0.11428999663538E+01
    0.25806800000000E+02     0.19058086201629E+03     0.16038359143873E+03     0.25058492906836E+05     0.11427168781978E+01
    0.25809000000000E+02     0.19060813819317E+03     0.16041640132522E+03     0.25064563428271E+05     0.11425339770617E+01
    0.25811200000000E+02     0.19063542285281E+03     0.16045468897018E+03     0.25070634897988E+05     0.11423512628252E+01
    0.25813400000000E+02     0.19066271599413E+03     0.16048750840908E+03     0.25076707316062E+05     0.11421687353680E+01
    0.25815600000000E+02     0.19069001761604E+03     0.16052580861765E+03     0.25082780682566E+05     0.11419863945698E+01
    0.25817800000000E+02     0.19071732771747E+03     0.16055863760917E+03     0.25088854997574E+05     0.11418042403102E+01
    0.25820000000000E+02     0.19074464629734E+03     0.16059695038269E+03     0.25094930261162E+05     0.11416222724689E+01
    0.25822200000000E+02     0.19077197335455E+03     0.16062978892703E+03     0.25101006473402E+05     0.11414404909255E+01
    0.25824400000000E+02     0.19079930888805E+03     0.16066811426686E+03     0.25107083634369E+05     0.11412588955595E+01
    0.25826600000000E+02     0.19082665289675E+03     0.16070096236422E+03     0.25113161744136E+05     0.11410774862505E+01
    0.25828800000000E+02     0.19085400537956E+03     0.16073930027170E+03     0.25119240802779E+05     0.11408962628780E+01
    0.25831000000000E+02     0.19088136633543E+03     0.16077215792230E+03     0.25125320810371E+05     0.11407152253217E+01
    0.25833200000000E+02     0.19090873576326E+03     0.16081050839878E+03     0.25131401766987E+05     0.11405343734609E+01
    0.25835400000000E+02     0.19093611366198E+03     0.16084337560282E+03     0.25137483672699E+05     0.11403537071751E+01
    0.25837600000000E+02     0.19096350003053E+03     0.16088173864964E+03     0.25143566527583E+05     0.11401732263439E+01
    0.25839800000000E+02     0.19099089486782E+03     0.16091461540733E+03     0.25149650331712E+05     0.11399929308466E+01
    0.25842000000000E+02     0.19101829817278E+03     0.16095299102585E+03     0.25155735085160E+05     0.11398128205627E+01
    0.25844200000000E+02     0.19104570994434E+03     0.16098587733739E+03     0.25161820788001E+05     0.11396328953716E+01
    0.25846400000000E+02     0.19107313018143E+03     0.16102426552897E+03     0.25167907440309E+05     0.11394531551526E+01
    0.25848600000000E+02     0.19110055888297E+03     0.16105716139457E+03     0.25173995042159E+05     0.11392735997851E+01
    0.25850800000000E+02     0.19112799604790E+03     0.16109556216054E+03     0.25180083593623E+05     0.11390942291485E+01
    0.25853000000000E+02     0.19115544167514E+03     0.16112846758041E+03     0.25186173094777E+05     0.11389150431221E+01
    0.25855200000000E+02     0.19118289576363E+03     0.16116688092214E+03     0.25192263545694E+05     0.11387360415852E+01
    0.25857400000000E+02     0.19121035831230E+03     0.16119979589648E+03     0.25198354946447E+05     0.11385572244171E+01
    0.25859600000000E+02     0.19123782932008E+03     0.16123822181533E+03     0.25204447297112E+05     0.11383785914971E+01
    0.25861800000000E+02     0.19126530878589E+03     0.16127114634435E+03     0.25210540597760E+05     0.11382001427043E+01
    0.25864000000000E+02     0.19129279670868E+03     0.16130958484165E+03     0.25216634848468E+05     0.11380218779181E+01
    0.25866200000000E+02     0.19132029308738E+03     0.16134251892556E+03     0.25222730049308E+05     0.11378437970176E+01
    0.25868400000000E+02     0.19134779792093E+03     0.16138097000268E+03     0.25228826200354E+05     0.11376658998821E+01
    0.25870600000000E+02     0.19137531120825E+03     0.16141391364169E+03     0.25234923301680E+05     0.11374881863907E+01
    0.25872800000000E+02     0.19140283294829E+03     0.16145237729998E+03     0.25241021353360E+05     0.11373106564226E+01
    0.25875000000000E+02     0.19143036313997E+03     0.16148533049429E+03     0.25247120355468E+05     0.11371333098570E+01
    0.25877200000000E+02     0.19145790178225E+03     0.16152380673510E+03     0.25253220308078E+05     0.11369561465729E+01
    0.25879400000000E+02     0.19148544887405E+03     0.16155676948494E+03     0.25259321211262E+05     0.11367791664495E+01
    0.25881600000000E+02     0.19151300441431E+03     0.16159525830963E+03     0.25265423065096E+05     0.11366023693659E+01
    0.25883800000000E+02     0.19154056840198E+03     0.16162823061519E+03     0.25271525869653E+05     0.11364257552012E+01
    0.25886000000000E+02     0.19156814083599E+03     0.16166673202512E+03     0.25277629625007E+05     0.11362493238343E+01
    0.25888200000000E+02     0.19159572171528E+03     0.16169971388661E+03     0.25283734331231E+05     0.11360730751445E+01
    0.25890400000000E+02     0.19162331103880E+03     0.16173822788313E+03     0.25289839988399E+05     0.11358970090106E+01
    0.25892600000000E+02     0.19165090880549E+03     0.16177121930078E+03     0.25295946596585E+05     0.11357211253117E+01
    0.25894800000000E+02     0.19167851501428E+03     0.16180974588525E+03     0.25302054155862E+05     0.11355454239268E+01
    0.25897000000000E+02     0.19170612966412E+03     0.16184274685924E+03     0.25308162666305E+05     0.11353699047349E+01
    0.25899200000000E+02     0.19173375275396E+03     0.16188128603302E+03     0.25314272127987E+05     0.11351945676149E+01
    0.25901400000000E+02     0.19176138428274E+03     0.16191429656359E+03     0.25320382540982E+05     0.11350194124459E+01
    0.25903600000000E+02     0.19178902424941E+03     0.16195284832803E+03     0.25326493905363E+05     0.11348444391067E+01
    0.25905800000000E+02     0.19181667265290E+03     0.16198586841537E+03     0.25332606221203E+05     0.11346696474762E+01
    0.25908000000000E+02     0.19184432949217E+03     0.16202443277184E+03     0.25338719488578E+05     0.11344950374334E+01
    0.25910200000000E+02     0.19187199476616E+03     0.16205746241617E+03     0.25344833707560E+05     0.11343206088572E+01
    0.25912400000000E+02     0.19189966847383E+03     0.16209603936603E+03     0.25350948878223E+05     0.11341463616263E+01
    0.25914600000000E+02     0.19192735061411E+03     0.16212907856756E+03     0.25357065000640E+05     0.11339722956198E+01
    0.25916800000000E+02     0.19195504118597E+03     0.16216766811216E+03     0.25363182074885E+05     0.11337984107164E+01
    0.25919000000000E+02     0.19198274018834E+03     0.16220071687110E+03     0.25369300101032E+05     0.11336247067950E+01
    0.25921200000000E+02     0.19201044762017E+03     0.16223931901180E+03     0.25375419079155E+05     0.11334511837344E+01
    0.25923400000000E+02     0.19203816348043E+03     0.16227237732837E+03     0.25381539009326E+05     0.11332778414133E+01
    0.25925600000000E+02     0.19206588776805E+03     0.16231099206654E+03     0.25387659891619E+05     0.11331046797107E+01
    0.25927800000000E+02     0.19209362048200E+03     0.16234405994094E+03     0.25393781726109E+05     0.11329316985052E+01
    0.25930000000000E+02     0.19212136162123E+03     0.16238268727794E+03     0.25399904512868E+05     0.11327588976756E+01
    0.25932200000000E+02     0.19214911118468E+03     0.16241576471040E+03     0.25406028251970E+05     0.11325862771008E+01
    0.25934400000000E+02     0.19217686917131E+03     0.16245440464758E+03     0.25412152943489E+05     0.11324138366593E+01
    0.25936600000000E+02     0.19220463558008E+03     0.16248749163830E+03     0.25418278587497E+05     0.11322415762300E+01
    0.25938800000000E+02     0.19223241040995E+03     0.16252614417704E+03     0.25424405184069E+05     0.11320694956916E+01
    0.25941000000000E+02     0.19226019365986E+03     0.16255924072624E+03     0.25430532733278E+05     0.11318975949227E+01
    0.25943200000000E+02     0.19228798532877E+03     0.16259790586789E+03     0.25436661235198E+05     0.11317258738021E+01
    0.25945400000000E+02     0.19231578541565E+03     0.16263101197578E+03     0.25442790689901E+05     0.11315543322084E+01
    0.25947600000000E+02     0.19234359391945E+03     0.16266968972172E+03     0.25448921097462E+05     0.11313829700203E+01
    0.25949800000000E+02     0.19237141083913E+03     0.16270280538850E+03     0.25455052457953E+05     0.11312117871164E+01
    0.25952000000000E+02     0.19239923617365E+03     0.16274149574009E+03     0.25461184771449E+05     0.11310407833755E+01
    0.25954200000000E+02     0.19242706992196E+03     0.16277462096599E+03     0.25467318038023E+05     0.11308699586760E+01
    0.25956400000000E+02     0.19245491208303E+03     0.16281332392458E+03     0.25473452257747E+05     0.11306993128967E+01
    0.25958600000000E+02     0.19248276265582E+03     0.16284645870982E+03     0.25479587430696E+05     0.11305288459160E+01
    0.25960800000000E+02     0.19251062163930E+03     0.16288517427679E+03     0.25485723556942E+05     0.11303585576128E+01
    0.25963000000000E+02     0.19253848903241E+03     0.16291831862158E+03     0.25491860636560E+05     0.11301884478654E+01
    0.25965200000000E+02     0.19256636483414E+03     0.16295704679829E+03     0.25497998669622E+05     0.11300185165525E+01
    0.25967400000000E+02     0.19259424904343E+03     0.16299020070284E+03     0.25504137656202E+05     0.11298487635527E+01
    0.25969600000000E+02     0.19262214165926E+03     0.16302894149065E+03     0.25510277596373E+05     0.11296791887444E+01
    0.25971800000000E+02     0.19265004268059E+03     0.16306210495518E+03     0.25516418490209E+05     0.11295097920063E+01
    0.25974000000000E+02     0.19267795210638E+03     0.16310085835547E+03     0.25522560337783E+05     0.11293405732169E+01
    0.25976200000000E+02     0.19270586993561E+03     0.16313403138020E+03     0.25528703139167E+05     0.11291715322547E+01
    0.25978400000000E+02     0.19273379616723E+03     0.16317279739433E+03     0.25534846894437E+05     0.11290026689981E+01
    0.25980600000000E+02     0.19276173080022E+03     0.16320597997946E+03     0.25540991603663E+05     0.11288339833258E+01
    0.25982800000000E+02     0.19278967383355E+03     0.16324475860881E+03     0.25547137266921E+05     0.11286654751161E+01
    0.25985000000000E+02     0.19281762526618E+03     0.16327795075457E+03     0.25553283884283E+05     0.11284971442476E+01
    0.25987200000000E+02     0.19284558509708E+03     0.16331674200049E+03     0.25559431455823E+05     0.11283289905988E+01
    0.25989400000000E+02     0.19287355332523E+03     0.16334994370710E+03     0.25565579981613E+05     0.11281610140480E+01
    0.25991600000000E+02     0.19290152994958E+03     0.16338874757097E+03     0.25571729461727E+05     0.11279932144739E+01
    0.25993800000000E+02     0.19292951496913E+03     0.16342195883864E+03     0.25577879896239E+05     0.11278255917547E+01
    0.25996000000000E+02     0.19295750838283E+03     0.16346077532183E+03     0.25584031285220E+05     0.11276581457690E+01
    0.25998200000000E+02     0.19298551018966E+03     0.16349399615078E+03     0.25590183628746E+05     0.11274908763951E+01
    0.26000400000000E+02     0.19301352038859E+03     0.16353282525466E+03     0.25596336926888E+05     0.11273237835115E+01
    0.26002600000000E+02     0.19304153897860E+03     0.16356605564510E+03     0.25602491179720E+05     0.11271568669966E+01
    0.26004800000000E+02     0.19306956595867E+03     0.16360489737104E+03     0.25608646387315E+05     0.11269901267289E+01
    0.26007000000000E+02     0.19309760132775E+03     0.16363813732320E+03     0.25614802549746E+05     0.11268235625866E+01
    0.26009200000000E+02     0.19312564508485E+03     0.16367699167257E+03     0.25620959667087E+05     0.11266571744482E+01
    0.26011400000000E+02     0.19315369722892E+03     0.16371024118666E+03     0.25627117739411E+05     0.11264909621920E+01
    0.26013600000000E+02     0.19318175775895E+03     0.16374910816083E+03     0.25633276766790E+05     0.11263249256965E+01
    0.26015800000000E+02     0.19320982667391E+03     0.16378236723707E+03     0.25639436749297E+05     0.11261590648400E+01
    0.26018000000000E+02     0.19323790397278E+03     0.16382124683742E+03     0.25645597687007E+05     0.11259933795008E+01
    0.26020200000000E+02     0.19326598965455E+03     0.16385451547603E+03     0.25651759579992E+05     0.11258278695574E+01
    0.26022400000000E+02     0.19329408371819E+03     0.16389340770393E+03     0.25657922428324E+05     0.11256625348879E+01
    0.26024600000000E+02     0.19332218616268E+03     0.16392668590513E+03     0.25664086232078E+05     0.11254973753709E+01
    0.26026800000000E+02     0.19335029698700E+03     0.16396559076195E+03     0.25670250991326E+05     0.11253323908846E+01
    0.26029000000000E+02     0.19337841619014E+03     0.16399887852596E+03     0.25676416706141E+05     0.11251675813072E+01
    0.26031200000000E+02     0.19340654377107E+03     0.16403779601308E+03     0.25682583376597E+05     0.11250029465173E+01
    0.26033400000000E+02     0.19343467972878E+03     0.16407109334012E+03     0.25688751002766E+05     0.11248384863930E+01
    0.26035600000000E+02     0.19346282406226E+03     0.16411002345891E+03     0.25694919584721E+05     0.11246742008126E+01
    0.26037800000000E+02     0.19349097677048E+03     0.16414333034920E+03     0.25701089122535E+05     0.11245100896545E+01
    0.26040000000000E+02     0.19351913785243E+03     0.16418227310103E+03     0.25707259616282E+05     0.11243461527970E+01
    0.26042200000000E+02     0.19354730730711E+03     0.16421558955479E+03     0.25713431066034E+05     0.11241823901183E+01
    0.26044400000000E+02     0.19357548513348E+03     0.16425454494104E+03     0.25719603471865E+05     0.11240188014967E+01
    0.26046600000000E+02     0.19360367133054E+03     0.16428787095849E+03     0.25725776833847E+05     0.11238553868105E+01
    0.26048800000000E+02     0.19363186589729E+03     0.16432683898054E+03     0.25731951152053E+05     0.11236921459380E+01
    0.26051000000000E+02     0.19366006883269E+03     0.16436017456190E+03     0.25738126426556E+05     0.11235290787574E+01
    0.26053200000000E+02     0.19368828013575E+03     0.16439915522113E+03     0.25744302657429E+05     0.11233661851469E+01
    0.26055400000000E+02     0.19371649980545E+03     0.16443250036662E+03     0.25750479844746E+05     0.11232034649850E+01
    0.26057600000000E+02     0.19374472784079E+03     0.16447149366440E+03     0.25756657988578E+05     0.11230409181497E+01
    0.26059800000000E+02     0.19377296424075E+03     0.16450484837425E+03     0.25762837088999E+05     0.11228785445193E+01
    0.26062000000000E+02     0.19380120900432E+03     0.16454385431196E+03     0.25769017146082E+05     0.11227163439722E+01
    0.26064200000000E+02     0.19382946213050E+03     0.16457721858638E+03     0.25775198159900E+05     0.11225543163864E+01
    0.26066400000000E+02     0.19385772361827E+03     0.16461623716540E+03     0.25781380130526E+05     0.11223924616404E+01
    0.26068600000000E+02     0.19388599346664E+03     0.16464961100462E+03     0.25787563058031E+05     0.11222307796122E+01
    0.26070800000000E+02     0.19391427167459E+03     0.16468864222632E+03     0.25793746942491E+05     0.11220692701801E+01
    0.26073000000000E+02     0.19394255824112E+03     0.16472202563056E+03     0.25799931783976E+05     0.11219079332223E+01
    0.26075200000000E+02     0.19397085316523E+03     0.16476106949634E+03     0.25806117582560E+05     0.11217467686171E+01
    0.26077400000000E+02     0.19399915644590E+03     0.16479446246582E+03     0.25812304338316E+05     0.11215857762427E+01
    0.26079600000000E+02     0.19402746808214E+03     0.16483351897704E+03     0.25818492051317E+05     0.11214249559772E+01
    0.26081800000000E+02     0.19405578807294E+03     0.16486692151199E+03     0.25824680721635E+05     0.11212643076990E+01
    0.26084000000000E+02     0.19408411641730E+03     0.16490599067003E+03     0.25830870349343E+05     0.11211038312861E+01
    0.26086200000000E+02     0.19411245311422E+03     0.16493940277067E+03     0.25837060934515E+05     0.11209435266169E+01
    0.26088400000000E+02     0.19414079816270E+03     0.16497848457693E+03     0.25843252477222E+05     0.11207833935694E+01
    0.26090600000000E+02     0.19416915156173E+03     0.16501190624348E+03     0.25849444977538E+05     0.11206234320220E+01
    0.26092800000000E+02     0.19419751331031E+03     0.16505100069932E+03     0.25855638435535E+05     0.11204636418527E+01
    0.26095000000000E+02     0.19422588340745E+03     0.16508443193201E+03     0.25861832851287E+05     0.11203040229399E+01
    0.26097200000000E+02     0.19425426185215E+03     0.16512353903883E+03     0.25868028224865E+05     0.11201445751616E+01
    0.26099400000000E+02     0.19428264864341E+03     0.16515697983787E+03     0.25874224556343E+05     0.11199852983961E+01
    0.26101600000000E+02     0.19431104378022E+03     0.16519609959705E+03     0.25880421845793E+05     0.11198261925216E+01
    0.26103800000000E+02     0.19433944726160E+03     0.16522954996268E+03     0.25886620093288E+05     0.11196672574163E+01
    0.26106000000000E+02     0.19436785908655E+03     0.16526868237559E+03     0.25892819298901E+05     0.11195084929582E+01
    0.26108200000000E+02     0.19439627925407E+03     0.16530214230803E+03     0.25899019462705E+05     0.11193498990258E+01
    0.26110400000000E+02     0.19442470776317E+03     0.16534128737606E+03     0.25905220584771E+05     0.11191914754970E+01
    0.26112600000000E+02     0.19445314461285E+03     0.16537475687554E+03     0.25911422665174E+05     0.11190332222501E+01
    0.26114800000000E+02     0.19448158980212E+03     0.16541391460008E+03     0.25917625703984E+05     0.11188751391633E+01
    0.26117000000000E+02     0.19451004332998E+03     0.16544739366681E+03     0.25923829701276E+05     0.11187172261147E+01
    0.26119200000000E+02     0.19453850519545E+03     0.16548656404924E+03     0.25930034657122E+05     0.11185594829826E+01
    0.26121400000000E+02     0.19456697539753E+03     0.16552005268347E+03     0.25936240571594E+05     0.11184019096451E+01
    0.26123600000000E+02     0.19459545393522E+03     0.16555923572517E+03     0.25942447444765E+05     0.11182445059804E+01
    0.26125800000000E+02     0.19462394080755E+03     0.16559273392710E+03     0.25948655276708E+05     0.11180872718667E+01
    0.26128000000000E+02     0.19465243601351E+03     0.16563192962947E+03     0.25954864067495E+05     0.11179302071822E+01
    0.26130200000000E+02     0.19468093955212E+03     0.16566543739934E+03     0.25961073817199E+05     0.11177733118049E+01
    0.26132400000000E+02     0.19470945142239E+03     0.16570464576376E+03     0.25967284525893E+05     0.11176165856132E+01
    0.26134600000000E+02     0.19473797162333E+03     0.16573816310179E+03     0.25973496193648E+05     0.11174600284852E+01
    0.26136800000000E+02     0.19476650015396E+03     0.16577738412964E+03     0.25979708820538E+05     0.11173036402991E+01
    0.26139000000000E+02     0.19479503701328E+03     0.16581091103607E+03     0.25985922406636E+05     0.11171474209330E+01
    0.26141200000000E+02     0.19482358220032E+03     0.16585014472874E+03     0.25992136952013E+05     0.11169913702652E+01
    0.26143400000000E+02     0.19485213571408E+03     0.16588368120379E+03     0.25998352456742E+05     0.11168354881738E+01
    0.26145600000000E+02     0.19488069755357E+03     0.16592292756267E+03     0.26004568920896E+05     0.11166797745370E+01
    0.26147800000000E+02     0.19490926771783E+03     0.16595647360656E+03     0.26010786344547E+05     0.11165242292330E+01
    0.26150000000000E+02     0.19493784620585E+03     0.16599573263304E+03     0.26017004727769E+05     0.11163688521400E+01
    0.26152200000000E+02     0.19496643301666E+03     0.16602928824600E+03     0.26023224070633E+05     0.11162136431362E+01
    0.26154400000000E+02     0.19499502814928E+03     0.16606855994146E+03     0.26029444373211E+05     0.11160586020997E+01
    0.26156600000000E+02     0.19502363160272E+03     0.16610212512373E+03     0.26035665635577E+05     0.11159037289088E+01
    0.26158800000000E+02     0.19505224337600E+03     0.16614140948957E+03     0.26041887857803E+05     0.11157490234416E+01
    0.26161000000000E+02     0.19508086346815E+03     0.16617498424136E+03     0.26048111039961E+05     0.11155944855764E+01
    0.26163200000000E+02     0.19510949187817E+03     0.16621428127897E+03     0.26054335182124E+05     0.11154401151913E+01
    0.26165400000000E+02     0.19513812860509E+03     0.16624786560052E+03     0.26060560284364E+05     0.11152859121646E+01
    0.26167600000000E+02     0.19516677364794E+03     0.16628717531129E+03     0.26066786346754E+05     0.11151318763745E+01
    0.26169800000000E+02     0.19519542700573E+03     0.16632076920282E+03     0.26073013369365E+05     0.11149780076990E+01
    0.26172000000000E+02     0.19522408867748E+03     0.16636009158814E+03     0.26079241352272E+05     0.11148243060166E+01
    0.26174200000000E+02     0.19525275866223E+03     0.16639369504989E+03     0.26085470295545E+05     0.11146707712053E+01
    0.26176400000000E+02     0.19528143695898E+03     0.16643303011114E+03     0.26091700199258E+05     0.11145174031435E+01
    0.26178600000000E+02     0.19531012356677E+03     0.16646664314334E+03     0.26097931063482E+05     0.11143642017092E+01
    0.26180800000000E+02     0.19533881848463E+03     0.16650599088192E+03     0.26104162888291E+05     0.11142111667808E+01
    0.26183000000000E+02     0.19536752171157E+03     0.16653961348479E+03     0.26110395673756E+05     0.11140582982364E+01
    0.26185200000000E+02     0.19539623324662E+03     0.16657897390210E+03     0.26116629419950E+05     0.11139055959543E+01
    0.26187400000000E+02     0.19542495308881E+03     0.16661260607587E+03     0.26122864126945E+05     0.11137530598128E+01
    0.26189600000000E+02     0.19545368123716E+03     0.16665197917330E+03     0.26129099794814E+05     0.11136006896899E+01
    0.26191800000000E+02     0.19548241769072E+03     0.16668562091820E+03     0.26135336423629E+05     0.11134484854641E+01
    0.26194000000000E+02     0.19551116244849E+03     0.16672500669714E+03     0.26141574013462E+05     0.11132964470136E+01
    0.26196200000000E+02     0.19553991550951E+03     0.16675865801341E+03     0.26147812564386E+05     0.11131445742165E+01
    0.26198400000000E+02     0.19556867687282E+03     0.16679805647525E+03     0.26154052076473E+05     0.11129928669511E+01
    0.26200600000000E+02     0.19559744653743E+03     0.16683171736311E+03     0.26160292549795E+05     0.11128413250958E+01
    0.26202800000000E+02     0.19562622450239E+03     0.16687112850925E+03     0.26166533984425E+05     0.11126899485287E+01
    0.26205000000000E+02     0.19565501076672E+03     0.16690479896894E+03     0.26172776380434E+05     0.11125387371282E+01
    0.26207200000000E+02     0.19568380532946E+03     0.16694422280077E+03     0.26179019737896E+05     0.11123876907725E+01
    0.26209400000000E+02     0.19571260818963E+03     0.16697790283252E+03     0.26185264056882E+05     0.11122368093398E+01
    0.26211600000000E+02     0.19574141934628E+03     0.16701733935144E+03     0.26191509337464E+05     0.11120860927085E+01
